-0.7353438 0.1063528 -0.6692972 1.562526, 0.07359228 0.9943004 0.07714213 -0.1060708, 0.6736867 0.007470889 -0.7389793 10.68858, 0 0 0 1
-0.7345896 0.105197 -0.6703072 1.608967, 0.07094108 0.9944013 0.07831558 -0.1130214, 0.6747929 0.009977499 -0.7379397 10.67256, 0 0 0 1
-0.7367426 0.1043684 -0.66807 1.633044, 0.07595045 0.9945366 0.07161263 -0.06218317, 0.6718943 0.002019862 -0.7406443 10.70991, 0 0 0 1
-0.7391204 0.1052147 -0.6653051 1.618453, 0.07677687 0.9944473 0.07197166 -0.06276589, 0.6691834 0.002115673 -0.7430943 10.70606, 0 0 0 1
-0.7387446 0.104917 -0.6657693 1.648297, 0.07897604 0.9944798 0.06908512 -0.02824273, 0.6693423 -0.001543562 -0.7429525 10.70609, 0 0 0 1
-0.7399001 0.1063172 -0.6642624 1.672312, 0.07548372 0.9943176 0.07506465 -0.07280157, 0.6684685 0.005399338 -0.7437209 10.72549, 0 0 0 1
-0.7404385 0.1037808 -0.6640636 1.720465, 0.07433308 0.9945906 0.07255379 -0.05752372, 0.6680011 0.00435973 -0.7441475 10.6759, 0 0 0 1
-0.7380108 0.104775 -0.666605 1.777096, 0.0754586 0.9944901 0.07276945 -0.05943971, 0.6705565 0.003403554 -0.7418506 10.6054, 0 0 0 1
-0.7368106 0.1053257 -0.6678447 1.819173, 0.07527151 0.9944293 0.07378682 -0.06556645, 0.671896 0.004097234 -0.7406341 10.56206, 0 0 0 1
-0.7387801 0.1043144 -0.6658247 1.812787, 0.07469358 0.9945357 0.07293555 -0.0599672, 0.6697946 0.004150507 -0.7425348 10.6112, 0 0 0 1
-0.7375565 0.105657 -0.6669685 1.860236, 0.07134497 0.9943482 0.07862274 -0.1126171, 0.671506 0.01040386 -0.7409261 10.59566, 0 0 0 1
-0.7370327 0.1050274 -0.6676467 1.876782, 0.07091957 0.9944166 0.07814155 -0.1082269, 0.6721259 0.01024366 -0.740366 10.59196, 0 0 0 1
-0.7366199 0.104818 -0.6681349 1.908322, 0.07532408 0.9944855 0.07297147 -0.07158656, 0.6720992 0.003425593 -0.7404532 10.59585, 0 0 0 1
-0.7371554 0.105733 -0.6673998 1.925541, 0.07271571 0.9943591 0.07721578 -0.09842575, 0.6717994 0.008389564 -0.7406856 10.60225, 0 0 0 1
-0.7363463 0.1041831 -0.6685357 1.978326, 0.0736369 0.9945447 0.07388161 -0.07287596, 0.6725858 0.005173562 -0.740001 10.59113, 0 0 0 1
-0.7353225 0.1057531 -0.6694155 2.026585, 0.0768341 0.9943904 0.07269338 -0.06965528, 0.6733478 0.002019145 -0.7393231 10.58872, 0 0 0 1
-0.7350349 0.1043914 -0.6699449 2.068337, 0.07841401 0.9945346 0.06893668 -0.02859084, 0.6734797 -0.001862202 -0.7392033 10.59135, 0 0 0 1
-0.7341982 0.1059903 -0.670611 2.023046, 0.07720581 0.9943659 0.07263342 -0.0666056, 0.6745312 0.001552259 -0.7382447 10.61082, 0 0 0 1
-0.7311391 0.1053482 -0.6740456 2.047696, 0.07627235 0.9944339 0.07268968 -0.06601232, 0.6779515 0.001735233 -0.7351046 10.5936, 0 0 0 1
-0.7304464 0.104012 -0.6750033 2.0658, 0.07968765 0.9945643 0.06702048 -0.0174247, 0.6783052 -0.004834558 -0.7347644 10.59656, 0 0 0 1
-0.7232061 0.1053955 -0.6825429 2.101316, 0.07651898 0.9944304 0.07247826 -0.07125991, 0.6863802 0.0001892378 -0.7272428 10.50584, 0 0 0 1
-0.7226568 0.106697 -0.6829222 2.085419, 0.07953461 0.9942874 0.07118124 -0.04062889, 0.6866158 -0.002876346 -0.7270147 10.50433, 0 0 0 1
-0.7212681 0.104565 -0.6847178 2.120017, 0.07547928 0.9945179 0.07236702 -0.06134018, 0.6885312 0.0005140076 -0.7252065 10.49096, 0 0 0 1
-0.7205431 0.1052422 -0.685377 2.102827, 0.07540853 0.9944459 0.07342321 -0.06314373, 0.6892976 0.001221318 -0.7244774 10.48246, 0 0 0 1
-0.7215858 0.1058217 -0.6841899 2.055236, 0.07508739 0.9943821 0.07460678 -0.07231065, 0.6882411 0.002461168 -0.7254779 10.5347, 0 0 0 1
-0.7252909 0.1060999 -0.6802176 2.007556, 0.07419958 0.9943447 0.07598089 -0.08072565, 0.6844323 0.00463639 -0.7290617 10.59941, 0 0 0 1
-0.7252605 0.1054431 -0.6803522 2.040842, 0.07835662 0.9944231 0.07059002 -0.03328157, 0.6840011 -0.002113941 -0.7294779 10.60893, 0 0 0 1
-0.7205449 0.1038741 -0.6855839 2.149387, 0.07399728 0.9945888 0.07292131 -0.06361667, 0.6894487 0.001811731 -0.7243323 10.52433, 0 0 0 1
-0.7216704 0.104762 -0.6842636 2.182331, 0.07428341 0.9944941 0.07391464 -0.06304441, 0.6882396 0.002512564 -0.7254791 10.5242, 0 0 0 1
-0.7209465 0.10575 -0.6848745 2.128128, 0.07653595 0.9943928 0.07297493 -0.0570243, 0.6887513 0.0001934951 -0.7249976 10.52945, 0 0 0 1
-0.7243372 0.1051386 -0.681382 2.051219, 0.07623852 0.9944574 0.07240213 -0.04873238, 0.6852177 0.0004960043 -0.7283382 10.63101, 0 0 0 1
-0.7245546 0.1057804 -0.6810515 2.064689, 0.07915934 0.9943849 0.07023137 -0.032858, 0.6846564 -0.003025121 -0.7288597 10.63138, 0 0 0 1
-0.7225089 0.1044146 -0.6834314 2.151129, 0.07624172 0.9945337 0.07134366 -0.04922042, 0.6871449 -0.0005595591 -0.7265202 10.5832, 0 0 0 1
-0.7224998 0.105223 -0.683317 2.145524, 0.07903355 0.9944416 0.0695672 -0.03059319, 0.6868389 -0.003742681 -0.7268 10.58809, 0 0 0 1
-0.7215323 0.1061842 -0.6841901 2.122353, 0.07504921 0.9943423 0.07517357 -0.07702146, 0.6883014 0.002892226 -0.7254191 10.57526, 0 0 0 1
-0.7201217 0.1066079 -0.6856089 2.053926, 0.07596242 0.9942995 0.07482115 -0.07327084, 0.6896771 0.001799826 -0.7241148 10.5712, 0 0 0 1
-0.7204928 0.1066874 -0.6852065 2.03028, 0.07802063 0.9942921 0.0727739 -0.05481242, 0.6890594 -0.001027174 -0.7247041 10.57405, 0 0 0 1
-0.7203513 0.1056701 -0.6855128 1.936081, 0.07816923 0.9943985 0.07114222 -0.03995949, 0.6891904 -0.002338617 -0.7245765 10.59487, 0 0 0 1
-0.720233 0.1064137 -0.6855221 1.8926, 0.0743525 0.9943141 0.07623028 -0.08078115, 0.6897362 0.003933283 -0.72405 10.55727, 0 0 0 1
-0.719404 0.1086074 -0.6860483 1.803067, 0.07548963 0.9940746 0.07821064 -0.09988982, 0.6904776 0.004475508 -0.72334 10.4914, 0 0 0 1
-0.722701 0.1075915 -0.6827352 1.779362, 0.07559626 0.994188 0.07665155 -0.08626853, 0.6870142 0.003783926 -0.7266341 10.5256, 0 0 0 1
-0.7233051 0.1082814 -0.681986 1.747743, 0.07665703 0.9941155 0.07653797 -0.09066183, 0.6862605 0.003081294 -0.7273494 10.54228, 0 0 0 1
-0.724968 0.1073307 -0.6803687 1.76314, 0.07383171 0.9942026 0.07816772 -0.09848703, 0.6848141 0.006436299 -0.7286894 10.57847, 0 0 0 1
-0.7231392 0.1072784 -0.6823204 1.749499, 0.07309157 0.9942033 0.07885029 -0.1059521, 0.6868241 0.007147864 -0.7267885 10.57558, 0 0 0 1
-0.7248265 0.1072995 -0.6805243 1.755085, 0.07436024 0.9942109 0.07755799 -0.09008294, 0.6849067 0.005612132 -0.7286092 10.6016, 0 0 0 1
-0.7277684 0.1072525 -0.6773847 1.794247, 0.07586829 0.9942244 0.07590742 -0.07999548, 0.6816137 0.003850997 -0.7317021 10.61769, 0 0 0 1
-0.729381 0.107825 -0.6755569 1.824261, 0.07393984 0.9941412 0.07884297 -0.1073141, 0.6801001 0.007556001 -0.7330803 10.64079, 0 0 0 1
-0.728749 0.1072166 -0.6763353 1.868378, 0.07551678 0.9942256 0.07624128 -0.08195206, 0.6806042 0.004486097 -0.7326375 10.63706, 0 0 0 1
-0.7309607 0.1061501 -0.6741132 1.914717, 0.07441628 0.9943359 0.0758827 -0.07936189, 0.67835 0.00530227 -0.7347198 10.63596, 0 0 0 1
-0.7313934 0.10562 -0.673727 1.946, 0.07309786 0.9943838 0.0765348 -0.08433426, 0.6780268 0.006729046 -0.7350063 10.64797, 0 0 0 1
-0.7312498 0.1071696 -0.6736382 1.946993, 0.07531622 0.9942275 0.07641493 -0.08237347, 0.6779389 0.005142517 -0.7351002 10.64186, 0 0 0 1
-0.7225673 0.1054277 -0.6832141 2.00864, 0.07773634 0.9944256 0.07123728 -0.05068907, 0.6869159 -0.001636828 -0.7267351 10.55242, 0 0 0 1
-0.7222178 0.106387 -0.6834349 2.038375, 0.07782739 0.9943244 0.07253783 -0.0567135, 0.6872731 -0.0008018388 -0.7263986 10.52946, 0 0 0 1
-0.7217337 0.1051745 -0.6841335 2.0665, 0.07641293 0.9944538 0.07226867 -0.05702367, 0.68794 -0.0001179121 -0.7257676 10.51305, 0 0 0 1
-0.7204988 0.1062488 -0.6852683 2.09448, 0.0739532 0.9943299 0.0764127 -0.08806019, 0.6895016 0.004377472 -0.7242709 10.47009, 0 0 0 1
-0.7216356 0.1063593 -0.6840539 2.097197, 0.07219411 0.9943016 0.07843741 -0.1051959, 0.6884984 0.007218566 -0.725202 10.48102, 0 0 0 1
-0.721244 0.1063325 -0.684471 2.101382, 0.07458613 0.9943238 0.07587492 -0.08525303, 0.6886538 0.003672289 -0.725081 10.4736, 0 0 0 1
-0.7214457 0.1062626 -0.6842692 2.105173, 0.07578138 0.9943362 0.07451545 -0.07375378, 0.6883119 0.00190398 -0.7254123 10.47693, 0 0 0 1
-0.7225351 0.1053744 -0.6832563 2.054977, 0.07696638 0.9944324 0.07197425 -0.04946987, 0.6870365 -0.0005838428 -0.7266227 10.50047, 0 0 0 1
-0.7218232 0.1064887 -0.6838358 2.058308, 0.07561383 0.9943109 0.07502242 -0.07608262, 0.6879345 0.002445472 -0.7257687 10.47999, 0 0 0 1
-0.7210386 0.1054185 -0.6848286 1.99228, 0.07987731 0.9944155 0.06897368 -0.02150684, 0.6882753 -0.004969578 -0.7254326 10.51249, 0 0 0 1
-0.7218885 0.1041179 -0.6841319 1.990346, 0.07221683 0.9945531 0.07515845 -0.06647913, 0.6882309 0.00485018 -0.7254755 10.50723, 0 0 0 1
-0.7183583 0.1055505 -0.6876194 1.95922, 0.07858331 0.9944082 0.07054673 -0.02975367, 0.6912207 -0.003357586 -0.7226359 10.48009, 0 0 0 1
-0.7195181 0.1066428 -0.6862369 1.924636, 0.07802293 0.9942966 0.07270913 -0.05707086, 0.6900769 -0.001226684 -0.723735 10.51567, 0 0 0 1
-0.7217378 0.1046053 -0.6842166 1.828374, 0.07533816 0.9945135 0.07257489 -0.04258952, 0.6880543 0.0008324233 -0.7256587 10.57695, 0 0 0 1
-0.7236776 0.1061427 -0.681927 1.730988, 0.07545938 0.9943475 0.07469201 -0.06142665, 0.6860004 0.002595149 -0.7275966 10.62559, 0 0 0 1
-0.729332 0.1064156 -0.6758333 1.791255, 0.07081632 0.9942654 0.08013325 -0.1116417, 0.6804851 0.01058372 -0.7326855 10.5988, 0 0 0 1
-0.7309352 0.1066511 -0.6740618 1.717217, 0.07236268 0.9942571 0.07884474 -0.09976179, 0.6785995 0.008853476 -0.7344551 10.6304, 0 0 0 1
-0.7288642 0.1066791 -0.6762962 1.683284, 0.07692314 0.9942917 0.07393748 -0.06002723, 0.6803233 0.001867553 -0.7329097 10.61203, 0 0 0 1
-0.7292361 0.1067647 -0.6758816 1.699005, 0.07412475 0.9942656 0.07708151 -0.09452368, 0.6802354 0.006111061 -0.7329682 10.60703, 0 0 0 1
-0.728471 0.1071678 -0.6766425 1.659195, 0.08065107 0.9942361 0.07064009 -0.03899645, 0.6803128 -0.003112685 -0.7329153 10.62006, 0 0 0 1
-0.7289597 0.1062108 -0.676267 1.595278, 0.06947576 0.9942681 0.08126523 -0.1096707, 0.6810219 0.01225492 -0.7321604 10.63851, 0 0 0 1
-0.7257745 0.1063218 -0.6796669 1.567466, 0.07255694 0.9943047 0.07806214 -0.08347978, 0.6840957 0.00734095 -0.7293553 10.60293, 0 0 0 1
-0.7221133 0.1077999 -0.6833239 1.540009, 0.06930149 0.9940875 0.08358992 -0.1267654, 0.6882948 0.01300603 -0.7253146 10.52589, 0 0 0 1
-0.7205089 0.1063749 -0.6852381 1.531532, 0.07452441 0.9943193 0.07599571 -0.07477365, 0.6894295 0.003688618 -0.7243434 10.48404, 0 0 0 1
-0.7220728 0.1061571 -0.6836239 1.528608, 0.07406399 0.9943398 0.07617737 -0.07570207, 0.6878411 0.004373698 -0.7258481 10.51234, 0 0 0 1
-0.7225476 0.1057911 -0.6831788 1.544512, 0.07260142 0.9943692 0.07719425 -0.08448584, 0.6874984 0.006176763 -0.7261596 10.51532, 0 0 0 1
-0.7242169 0.1055021 -0.6814537 1.518256, 0.07170597 0.9943913 0.07774512 -0.08138742, 0.6858339 0.007440038 -0.7277201 10.55534, 0 0 0 1
-0.7231687 0.1064091 -0.6824253 1.513087, 0.07336706 0.9943054 0.07729251 -0.07679144, 0.6867637 0.005827988 -0.7268574 10.56704, 0 0 0 1
-0.7243881 0.1060485 -0.681187 1.529812, 0.07397342 0.9943495 0.07613735 -0.06549054, 0.6854122 0.004763254 -0.7281397 10.58374, 0 0 0 1
-0.7267957 0.1061204 -0.6786063 1.554539, 0.07139762 0.9943127 0.07902285 -0.09146466, 0.6831328 0.008982588 -0.7302389 10.61596, 0 0 0 1
-0.7291108 0.1057068 -0.676183 1.555055, 0.07058536 0.9943459 0.07933444 -0.09236972, 0.680746 0.01011498 -0.7324497 10.66006, 0 0 0 1
-0.7263117 0.105524 -0.6792172 1.543153, 0.07025098 0.9943672 0.07936418 -0.09524313, 0.6837662 0.009927453 -0.7296336 10.62752, 0 0 0 1
-0.7245982 0.1066616 -0.6808677 1.523418, 0.07069816 0.994243 0.08051458 -0.1054357, 0.6855358 0.01020462 -0.7279674 10.59169, 0 0 0 1
-0.7220835 0.1071891 -0.6834514 1.525135, 0.07427522 0.9942252 0.07745575 -0.08148494, 0.6878071 0.005166018 -0.7258751 10.56397, 0 0 0 1
-0.7208211 0.1072968 -0.6847659 1.521458, 0.07441342 0.9942151 0.07745327 -0.08364198, 0.6891151 0.004874176 -0.7246355 10.55122, 0 0 0 1
-0.7199888 0.1072033 -0.6856557 1.497154, 0.07423011 0.994225 0.07750148 -0.08543551, 0.6900044 0.004903894 -0.7237886 10.53303, 0 0 0 1
-0.7219964 0.1061103 -0.6837117 1.498292, 0.07665355 0.9943542 0.07337549 -0.05977567, 0.6876375 0.0005679078 -0.726054 10.57396, 0 0 0 1
-0.7215841 0.1066251 -0.6840669 1.484377, 0.0771094 0.9942992 0.07364241 -0.05670253, 0.6880193 0.0003912094 -0.7256923 10.58043, 0 0 0 1
-0.7216675 0.1066354 -0.6839772 1.503913, 0.07741216 0.9942982 0.07333798 -0.04677101, 0.6878978 -2.251587E-05 -0.7258076 10.59545, 0 0 0 1
-0.7282408 0.1065049 -0.6769949 1.472841, 0.07538724 0.9943048 0.07533037 -0.05682821, 0.6811623 0.003821876 -0.7321225 10.608, 0 0 0 1
-0.7348933 0.1070355 -0.669683 1.49966, 0.07199042 0.9941996 0.07990257 -0.1021318, 0.674351 0.0105091 -0.7383361 10.58888, 0 0 0 1
-0.7394018 0.1072652 -0.6646647 1.483592, 0.07207812 0.9941647 0.0802578 -0.101374, 0.6693951 0.01143498 -0.7428186 10.6141, 0 0 0 1
-0.7438385 0.1084501 -0.659502 1.475456, 0.0779487 0.9940903 0.07555384 -0.04553006, 0.6637983 0.004792544 -0.7478963 10.61774, 0 0 0 1
-0.7470024 0.1064232 -0.6562482 1.483141, 0.08222926 0.994315 0.06764622 0.002985396, 0.6597165 -0.003430911 -0.7515067 10.67923, 0 0 0 1
-0.7488008 0.1078118 -0.653968 1.520305, 0.07946824 0.9941679 0.07290436 -0.03273446, 0.6580139 0.002621151 -0.7530012 10.72784, 0 0 0 1
-0.7527256 0.1058682 -0.6497662 1.545398, 0.07540733 0.9943541 0.07465673 -0.0532476, 0.6540015 0.007198902 -0.7564591 10.77797, 0 0 0 1
-0.7525313 0.1066533 -0.6498628 1.620434, 0.07904372 0.994293 0.07164863 -0.03614423, 0.6537956 0.002550267 -0.756667 10.73469, 0 0 0 1
-0.7519009 0.1067531 -0.6505758 1.667734, 0.08109491 0.9942854 0.06942727 -0.02569349, 0.6542696 -0.0005559601 -0.7562612 10.71529, 0 0 0 1
-0.7496794 0.1065406 -0.6531691 1.691195, 0.08034431 0.9943084 0.06996919 -0.02706956, 0.6569061 -2.39558E-05 -0.7539725 10.66128, 0 0 0 1
-0.7458562 0.1083875 -0.6572296 1.652807, 0.08013523 0.9941071 0.07300251 -0.05465996, 0.6612692 0.001782121 -0.7501466 10.62214, 0 0 0 1
-0.740036 0.1059917 -0.664163 1.689164, 0.0820755 0.9943556 0.06723436 -0.003237397, 0.6675405 -0.004755659 -0.7445583 10.59658, 0 0 0 1
-0.7363681 0.106103 -0.6682097 1.765423, 0.08416326 0.9943207 0.06513721 0.01980644, 0.671326 -0.008273738 -0.741116 10.56143, 0 0 0 1
-0.7387738 0.107126 -0.6653851 1.727831, 0.08307872 0.994232 0.06782793 -0.007343348, 0.6688133 -0.005169852 -0.7434124 10.59323, 0 0 0 1
-0.7303639 0.1062918 -0.6747375 1.689602, 0.07443281 0.9943207 0.07606678 -0.06867608, 0.6789907 0.005333823 -0.7341275 10.51722, 0 0 0 1
-0.7300341 0.1065945 -0.6750466 1.509981, 0.07755613 0.994302 0.07313348 -0.04002226, 0.6789958 0.001035933 -0.7341413 10.61347, 0 0 0 1
-0.7359511 0.1067474 -0.6685663 1.188573, 0.07734678 0.9942831 0.07361085 -0.0406918, 0.672602 0.002462532 -0.7400004 10.90975, 0 0 0 1
-0.7458715 0.1062752 -0.6575571 0.9306356, 0.07580926 0.9943194 0.07471218 -0.0394929, 0.6617618 0.005876772 -0.7496911 11.17265, 0 0 0 1
-0.7566028 0.1066307 -0.6451218 0.4970514, 0.0699456 0.994151 0.08228835 -0.07144774, 0.6501229 0.01713617 -0.7596358 11.52797, 0 0 0 1
